state_slug,state_name,year,quarter,quarter_start_date,source_category,transaction_count,transaction_value_inr,source_file
jammu-&-kashmir,Jammu & Kashmir,2023,3,2023-07-01,Utility,11048892,3947358294.661673,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2023/3.json
jammu-&-kashmir,Jammu & Kashmir,2023,4,2023-10-01,P2P,21009113,65970583490.79892,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2023/4.json
jammu-&-kashmir,Jammu & Kashmir,2023,4,2023-10-01,Retail,41933534,24490842359.87243,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2023/4.json
jammu-&-kashmir,Jammu & Kashmir,2023,4,2023-10-01,Utility,10731946,4426942604.72126,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2023/4.json
jammu-&-kashmir,Jammu & Kashmir,2024,1,2024-01-01,P2P,21727328,63691038047.13582,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2024/1.json
jammu-&-kashmir,Jammu & Kashmir,2024,1,2024-01-01,Retail,45932216,26837353833.598625,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2024/1.json
jammu-&-kashmir,Jammu & Kashmir,2024,1,2024-01-01,Utility,10129715,4443780111.5866785,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2024/1.json
jammu-&-kashmir,Jammu & Kashmir,2024,2,2024-04-01,P2P,30644374,88033940273.91222,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2024/2.json
jammu-&-kashmir,Jammu & Kashmir,2024,2,2024-04-01,Retail,68626394,36618954376.72433,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2024/2.json
jammu-&-kashmir,Jammu & Kashmir,2024,2,2024-04-01,Utility,12818698,5577268514.706987,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2024/2.json
jammu-&-kashmir,Jammu & Kashmir,2024,3,2024-07-01,P2P,35392152,98910389303.8464,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2024/3.json
jammu-&-kashmir,Jammu & Kashmir,2024,3,2024-07-01,Retail,72576759,39359503548.41374,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2024/3.json
jammu-&-kashmir,Jammu & Kashmir,2024,3,2024-07-01,Utility,13248428,6576995594.31053,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2024/3.json
jammu-&-kashmir,Jammu & Kashmir,2024,4,2024-10-01,P2P,37298358,109759252596.97557,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2024/4.json
jammu-&-kashmir,Jammu & Kashmir,2024,4,2024-10-01,Retail,77050079,44295555000.012566,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2024/4.json
jammu-&-kashmir,Jammu & Kashmir,2024,4,2024-10-01,Utility,12993535,6909982894.809712,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2024/4.json
jammu-&-kashmir,Jammu & Kashmir,2025,1,2025-01-01,P2P,37620630,101510411389.74246,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2025/1.json
jammu-&-kashmir,Jammu & Kashmir,2025,1,2025-01-01,Retail,80196524,41368855219.211365,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2025/1.json
jammu-&-kashmir,Jammu & Kashmir,2025,1,2025-01-01,Utility,14639948,7315556925.585073,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2025/1.json
jammu-&-kashmir,Jammu & Kashmir,2025,2,2025-04-01,P2P,42511800,112065665276.00803,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2025/2.json
jammu-&-kashmir,Jammu & Kashmir,2025,2,2025-04-01,Retail,98320985,46616656530.26812,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2025/2.json
jammu-&-kashmir,Jammu & Kashmir,2025,2,2025-04-01,Utility,14916288,7670322718.838783,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2025/2.json
jammu-&-kashmir,Jammu & Kashmir,2025,3,2025-07-01,P2P,46404338,120355529642.49106,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2025/3.json
jammu-&-kashmir,Jammu & Kashmir,2025,3,2025-07-01,Retail,101539363,48502483361.10501,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2025/3.json
jammu-&-kashmir,Jammu & Kashmir,2025,3,2025-07-01,Utility,15255239,8507122327.9551525,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2025/3.json
jammu-&-kashmir,Jammu & Kashmir,2025,4,2025-10-01,P2P,47917355,127353369952.50586,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2025/4.json
jammu-&-kashmir,Jammu & Kashmir,2025,4,2025-10-01,Utility,14940519,8981159107.914436,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2025/4.json
jammu-&-kashmir,Jammu & Kashmir,2025,4,2025-10-01,Retail,98610091,51851353345.87701,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2025/4.json
jammu-&-kashmir,Jammu & Kashmir,2026,1,2026-01-01,P2P,46503195,115885901146.25563,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2026/1.json
jammu-&-kashmir,Jammu & Kashmir,2026,1,2026-01-01,Retail,93587796,47766363367.79569,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2026/1.json
jammu-&-kashmir,Jammu & Kashmir,2026,1,2026-01-01,Utility,14375967,8982353424.504349,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2026/1.json
jammu-&-kashmir,Jammu & Kashmir,2026,2,2026-04-01,P2P,55206052,136514820551.84973,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2026/2.json
jammu-&-kashmir,Jammu & Kashmir,2026,2,2026-04-01,Retail,117475120,56421934928.14691,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2026/2.json
jammu-&-kashmir,Jammu & Kashmir,2026,2,2026-04-01,Utility,15060953,10091624645.520313,data/aggregated/transaction/country/india/state/jammu-&-kashmir/2026/2.json
jharkhand,Jharkhand,2018,1,2018-01-01,P2P,947125,2452023299.298234,data/aggregated/transaction/country/india/state/jharkhand/2018/1.json
jharkhand,Jharkhand,2018,1,2018-01-01,Retail,1726726,392134689.8605241,data/aggregated/transaction/country/india/state/jharkhand/2018/1.json
jharkhand,Jharkhand,2018,1,2018-01-01,Utility,4149,15408827.424150135,data/aggregated/transaction/country/india/state/jharkhand/2018/1.json
jharkhand,Jharkhand,2018,2,2018-04-01,P2P,1593567,4967608745.199921,data/aggregated/transaction/country/india/state/jharkhand/2018/2.json
jharkhand,Jharkhand,2018,2,2018-04-01,Retail,2116672,551332234.8393849,data/aggregated/transaction/country/india/state/jharkhand/2018/2.json
jharkhand,Jharkhand,2018,2,2018-04-01,Utility,45765,43184968.29342497,data/aggregated/transaction/country/india/state/jharkhand/2018/2.json
jharkhand,Jharkhand,2018,3,2018-07-01,P2P,6756488,9381208802.722609,data/aggregated/transaction/country/india/state/jharkhand/2018/3.json
jharkhand,Jharkhand,2018,3,2018-07-01,Retail,2349945,519556414.03700095,data/aggregated/transaction/country/india/state/jharkhand/2018/3.json
jharkhand,Jharkhand,2018,3,2018-07-01,Utility,93885,72667172.6203115,data/aggregated/transaction/country/india/state/jharkhand/2018/3.json
jharkhand,Jharkhand,2018,4,2018-10-01,P2P,3755791,10800006100.60848,data/aggregated/transaction/country/india/state/jharkhand/2018/4.json
jharkhand,Jharkhand,2018,4,2018-10-01,Retail,3314423,820266987.4941114,data/aggregated/transaction/country/india/state/jharkhand/2018/4.json
jharkhand,Jharkhand,2018,4,2018-10-01,Utility,125151,115457433.89408234,data/aggregated/transaction/country/india/state/jharkhand/2018/4.json
jharkhand,Jharkhand,2019,1,2019-01-01,P2P,6717237,14340772375.232403,data/aggregated/transaction/country/india/state/jharkhand/2019/1.json
jharkhand,Jharkhand,2019,1,2019-01-01,Retail,3804061,912520586.3342454,data/aggregated/transaction/country/india/state/jharkhand/2019/1.json
jharkhand,Jharkhand,2019,1,2019-01-01,Utility,202422,169367603.4947598,data/aggregated/transaction/country/india/state/jharkhand/2019/1.json
jharkhand,Jharkhand,2019,2,2019-04-01,P2P,5913940,19282849925.198223,data/aggregated/transaction/country/india/state/jharkhand/2019/2.json
jharkhand,Jharkhand,2019,2,2019-04-01,Retail,5681873,1562246499.975954,data/aggregated/transaction/country/india/state/jharkhand/2019/2.json
jharkhand,Jharkhand,2019,2,2019-04-01,Utility,217193,234357887.3942786,data/aggregated/transaction/country/india/state/jharkhand/2019/2.json
jharkhand,Jharkhand,2019,3,2019-07-01,P2P,6510320,21366686665.242023,data/aggregated/transaction/country/india/state/jharkhand/2019/3.json
jharkhand,Jharkhand,2019,3,2019-07-01,Retail,8952523,2221164749.5063496,data/aggregated/transaction/country/india/state/jharkhand/2019/3.json
jharkhand,Jharkhand,2019,3,2019-07-01,Utility,481640,409525134.7001142,data/aggregated/transaction/country/india/state/jharkhand/2019/3.json
jharkhand,Jharkhand,2019,4,2019-10-01,P2P,11836414,28701416402.399193,data/aggregated/transaction/country/india/state/jharkhand/2019/4.json
jharkhand,Jharkhand,2019,4,2019-10-01,Retail,7431278,2414812293.0156507,data/aggregated/transaction/country/india/state/jharkhand/2019/4.json
jharkhand,Jharkhand,2019,4,2019-10-01,Utility,1278276,652553472.219305,data/aggregated/transaction/country/india/state/jharkhand/2019/4.json
jharkhand,Jharkhand,2020,1,2020-01-01,P2P,9481346,33843066462.17089,data/aggregated/transaction/country/india/state/jharkhand/2020/1.json
jharkhand,Jharkhand,2020,1,2020-01-01,Retail,9031137,3257873383.2413664,data/aggregated/transaction/country/india/state/jharkhand/2020/1.json
jharkhand,Jharkhand,2020,1,2020-01-01,Utility,2178190,905044806.9040475,data/aggregated/transaction/country/india/state/jharkhand/2020/1.json
jharkhand,Jharkhand,2020,2,2020-04-01,P2P,9797276,35984010095.78927,data/aggregated/transaction/country/india/state/jharkhand/2020/2.json
jharkhand,Jharkhand,2020,2,2020-04-01,Retail,8793799,4116331066.107876,data/aggregated/transaction/country/india/state/jharkhand/2020/2.json
jharkhand,Jharkhand,2020,2,2020-04-01,Utility,3535284,1075470116.157989,data/aggregated/transaction/country/india/state/jharkhand/2020/2.json
jharkhand,Jharkhand,2020,3,2020-07-01,P2P,14261806,50652293501.946434,data/aggregated/transaction/country/india/state/jharkhand/2020/3.json
jharkhand,Jharkhand,2020,3,2020-07-01,Utility,3380879,1557198134.167092,data/aggregated/transaction/country/india/state/jharkhand/2020/3.json
jharkhand,Jharkhand,2020,3,2020-07-01,Retail,13724440,6955265134.085825,data/aggregated/transaction/country/india/state/jharkhand/2020/3.json
jharkhand,Jharkhand,2020,4,2020-10-01,P2P,19241235,67613377100.42494,data/aggregated/transaction/country/india/state/jharkhand/2020/4.json
jharkhand,Jharkhand,2020,4,2020-10-01,Retail,20202143,10904674737.36035,data/aggregated/transaction/country/india/state/jharkhand/2020/4.json
jharkhand,Jharkhand,2020,4,2020-10-01,Utility,4346894,2197374126.447978,data/aggregated/transaction/country/india/state/jharkhand/2020/4.json
jharkhand,Jharkhand,2021,1,2021-01-01,P2P,22330559,79348348517.35114,data/aggregated/transaction/country/india/state/jharkhand/2021/1.json
jharkhand,Jharkhand,2021,1,2021-01-01,Retail,21235684,13348641740.763603,data/aggregated/transaction/country/india/state/jharkhand/2021/1.json
jharkhand,Jharkhand,2021,1,2021-01-01,Utility,8783677,3357306383.04191,data/aggregated/transaction/country/india/state/jharkhand/2021/1.json
jharkhand,Jharkhand,2021,2,2021-04-01,P2P,28958156,100796966118.43706,data/aggregated/transaction/country/india/state/jharkhand/2021/2.json
jharkhand,Jharkhand,2021,2,2021-04-01,Retail,22645520,16761027987.247307,data/aggregated/transaction/country/india/state/jharkhand/2021/2.json
jharkhand,Jharkhand,2021,2,2021-04-01,Utility,13484679,4692017598.45189,data/aggregated/transaction/country/india/state/jharkhand/2021/2.json
jharkhand,Jharkhand,2021,3,2021-07-01,P2P,36049192,114854306403.21973,data/aggregated/transaction/country/india/state/jharkhand/2021/3.json
jharkhand,Jharkhand,2021,3,2021-07-01,Utility,14028016,5572175646.474995,data/aggregated/transaction/country/india/state/jharkhand/2021/3.json
jharkhand,Jharkhand,2021,3,2021-07-01,Retail,35362822,22712667091.08894,data/aggregated/transaction/country/india/state/jharkhand/2021/3.json
jharkhand,Jharkhand,2021,4,2021-10-01,P2P,40807294,132563946825.5931,data/aggregated/transaction/country/india/state/jharkhand/2021/4.json
jharkhand,Jharkhand,2021,4,2021-10-01,Retail,46792105,29741900220.26744,data/aggregated/transaction/country/india/state/jharkhand/2021/4.json
jharkhand,Jharkhand,2021,4,2021-10-01,Utility,12830291,6266229835.453867,data/aggregated/transaction/country/india/state/jharkhand/2021/4.json
jharkhand,Jharkhand,2022,1,2022-01-01,P2P,53521439,175620166371.77444,data/aggregated/transaction/country/india/state/jharkhand/2022/1.json
jharkhand,Jharkhand,2022,1,2022-01-01,Retail,62624486,39104523572.67117,data/aggregated/transaction/country/india/state/jharkhand/2022/1.json
jharkhand,Jharkhand,2022,1,2022-01-01,Utility,14341518,7631546585.918781,data/aggregated/transaction/country/india/state/jharkhand/2022/1.json
jharkhand,Jharkhand,2022,2,2022-04-01,P2P,61327193,202210210936.61395,data/aggregated/transaction/country/india/state/jharkhand/2022/2.json
jharkhand,Jharkhand,2022,2,2022-04-01,Retail,79513404,48937132561.112915,data/aggregated/transaction/country/india/state/jharkhand/2022/2.json
jharkhand,Jharkhand,2022,2,2022-04-01,Utility,17487019,8506296599.675014,data/aggregated/transaction/country/india/state/jharkhand/2022/2.json
jharkhand,Jharkhand,2022,3,2022-07-01,P2P,70952996,211088132430.6972,data/aggregated/transaction/country/india/state/jharkhand/2022/3.json
jharkhand,Jharkhand,2022,3,2022-07-01,Utility,20077026,9887762977.467825,data/aggregated/transaction/country/india/state/jharkhand/2022/3.json
jharkhand,Jharkhand,2022,3,2022-07-01,Retail,93843062,52817650633.19885,data/aggregated/transaction/country/india/state/jharkhand/2022/3.json
jharkhand,Jharkhand,2022,4,2022-10-01,P2P,80680000,243160629101.58112,data/aggregated/transaction/country/india/state/jharkhand/2022/4.json
jharkhand,Jharkhand,2022,4,2022-10-01,Retail,112033002,63402740634.489624,data/aggregated/transaction/country/india/state/jharkhand/2022/4.json
jharkhand,Jharkhand,2022,4,2022-10-01,Utility,20742620,10913346373.778578,data/aggregated/transaction/country/india/state/jharkhand/2022/4.json
jharkhand,Jharkhand,2023,1,2023-01-01,P2P,92176742,284790034748.46924,data/aggregated/transaction/country/india/state/jharkhand/2023/1.json
jharkhand,Jharkhand,2023,1,2023-01-01,Retail,127450739,70752914974.80884,data/aggregated/transaction/country/india/state/jharkhand/2023/1.json
jharkhand,Jharkhand,2023,1,2023-01-01,Utility,23350115,12340668789.728622,data/aggregated/transaction/country/india/state/jharkhand/2023/1.json
jharkhand,Jharkhand,2023,2,2023-04-01,P2P,107804978,325664212811.4519,data/aggregated/transaction/country/india/state/jharkhand/2023/2.json
jharkhand,Jharkhand,2023,2,2023-04-01,Retail,157909691,82789886410.25919,data/aggregated/transaction/country/india/state/jharkhand/2023/2.json
jharkhand,Jharkhand,2023,2,2023-04-01,Utility,26784523,14432149319.43586,data/aggregated/transaction/country/india/state/jharkhand/2023/2.json
jharkhand,Jharkhand,2023,3,2023-07-01,P2P,116600180,318732251811.32385,data/aggregated/transaction/country/india/state/jharkhand/2023/3.json
jharkhand,Jharkhand,2023,3,2023-07-01,Retail,177337898,85141550451.01242,data/aggregated/transaction/country/india/state/jharkhand/2023/3.json
jharkhand,Jharkhand,2023,3,2023-07-01,Utility,27164590,15672213416.133213,data/aggregated/transaction/country/india/state/jharkhand/2023/3.json
jharkhand,Jharkhand,2023,4,2023-10-01,P2P,139481501,377676528656.95776,data/aggregated/transaction/country/india/state/jharkhand/2023/4.json
jharkhand,Jharkhand,2023,4,2023-10-01,Retail,211872201,105768169434.8736,data/aggregated/transaction/country/india/state/jharkhand/2023/4.json
jharkhand,Jharkhand,2023,4,2023-10-01,Utility,28030186,18508101908.9752,data/aggregated/transaction/country/india/state/jharkhand/2023/4.json
jharkhand,Jharkhand,2024,1,2024-01-01,P2P,157990766,422086025796.472,data/aggregated/transaction/country/india/state/jharkhand/2024/1.json
jharkhand,Jharkhand,2024,1,2024-01-01,Retail,240172406,118994415646.51855,data/aggregated/transaction/country/india/state/jharkhand/2024/1.json
jharkhand,Jharkhand,2024,1,2024-01-01,Utility,31791598,20731487562.300728,data/aggregated/transaction/country/india/state/jharkhand/2024/1.json
jharkhand,Jharkhand,2024,2,2024-04-01,P2P,176556980,461269196100.0092,data/aggregated/transaction/country/india/state/jharkhand/2024/2.json
jharkhand,Jharkhand,2024,2,2024-04-01,Retail,290437854,136454607587.28772,data/aggregated/transaction/country/india/state/jharkhand/2024/2.json
jharkhand,Jharkhand,2024,2,2024-04-01,Utility,35450575,23287791610.952362,data/aggregated/transaction/country/india/state/jharkhand/2024/2.json
jharkhand,Jharkhand,2024,3,2024-07-01,P2P,185937852,447243952736.0133,data/aggregated/transaction/country/india/state/jharkhand/2024/3.json
jharkhand,Jharkhand,2024,3,2024-07-01,Retail,302180456,135394718883.01157,data/aggregated/transaction/country/india/state/jharkhand/2024/3.json
jharkhand,Jharkhand,2024,3,2024-07-01,Utility,34315977,25754166401.98401,data/aggregated/transaction/country/india/state/jharkhand/2024/3.json
jharkhand,Jharkhand,2024,4,2024-10-01,P2P,211112198,516050458648.70386,data/aggregated/transaction/country/india/state/jharkhand/2024/4.json
jharkhand,Jharkhand,2024,4,2024-10-01,Retail,339852753,157962630178.35547,data/aggregated/transaction/country/india/state/jharkhand/2024/4.json
jharkhand,Jharkhand,2024,4,2024-10-01,Utility,35557816,28604479426.349686,data/aggregated/transaction/country/india/state/jharkhand/2024/4.json
jharkhand,Jharkhand,2025,1,2025-01-01,P2P,216904868,548473049332.9851,data/aggregated/transaction/country/india/state/jharkhand/2025/1.json
jharkhand,Jharkhand,2025,1,2025-01-01,Retail,343440347,159046343836.28906,data/aggregated/transaction/country/india/state/jharkhand/2025/1.json
jharkhand,Jharkhand,2025,1,2025-01-01,Utility,39049753,30732258781.998363,data/aggregated/transaction/country/india/state/jharkhand/2025/1.json
jharkhand,Jharkhand,2025,2,2025-04-01,P2P,231273756,576935871822.2754,data/aggregated/transaction/country/india/state/jharkhand/2025/2.json
jharkhand,Jharkhand,2025,2,2025-04-01,Retail,394139963,179399103168.4867,data/aggregated/transaction/country/india/state/jharkhand/2025/2.json
jharkhand,Jharkhand,2025,2,2025-04-01,Utility,40418780,32322328072.43094,data/aggregated/transaction/country/india/state/jharkhand/2025/2.json
jharkhand,Jharkhand,2025,3,2025-07-01,P2P,239848372,540573651608.4686,data/aggregated/transaction/country/india/state/jharkhand/2025/3.json
jharkhand,Jharkhand,2025,3,2025-07-01,Retail,415102736,176241771317.80035,data/aggregated/transaction/country/india/state/jharkhand/2025/3.json
jharkhand,Jharkhand,2025,3,2025-07-01,Utility,40092792,34867799087.142075,data/aggregated/transaction/country/india/state/jharkhand/2025/3.json
jharkhand,Jharkhand,2025,4,2025-10-01,P2P,257280435,589692127815.6746,data/aggregated/transaction/country/india/state/jharkhand/2025/4.json
jharkhand,Jharkhand,2025,4,2025-10-01,Retail,441921141,198751854456.67096,data/aggregated/transaction/country/india/state/jharkhand/2025/4.json
jharkhand,Jharkhand,2025,4,2025-10-01,Utility,40169634,37944956859.15073,data/aggregated/transaction/country/india/state/jharkhand/2025/4.json
jharkhand,Jharkhand,2026,1,2026-01-01,P2P,266563753,625184231041.3224,data/aggregated/transaction/country/india/state/jharkhand/2026/1.json
jharkhand,Jharkhand,2026,1,2026-01-01,Retail,455474383,209748094676.54498,data/aggregated/transaction/country/india/state/jharkhand/2026/1.json
jharkhand,Jharkhand,2026,1,2026-01-01,Utility,42553181,40992520231.66054,data/aggregated/transaction/country/india/state/jharkhand/2026/1.json
jharkhand,Jharkhand,2026,2,2026-04-01,P2P,274010191,639889155309.756,data/aggregated/transaction/country/india/state/jharkhand/2026/2.json
jharkhand,Jharkhand,2026,2,2026-04-01,Retail,498662306,226807152906.54874,data/aggregated/transaction/country/india/state/jharkhand/2026/2.json
jharkhand,Jharkhand,2026,2,2026-04-01,Utility,42637464,42276384216.81342,data/aggregated/transaction/country/india/state/jharkhand/2026/2.json
karnataka,Karnataka,2018,1,2018-01-01,P2P,4019765,15138425622.277788,data/aggregated/transaction/country/india/state/karnataka/2018/1.json
karnataka,Karnataka,2018,1,2018-01-01,Retail,6950094,1944824533.762125,data/aggregated/transaction/country/india/state/karnataka/2018/1.json
karnataka,Karnataka,2018,1,2018-01-01,Utility,289544,554373004.2119281,data/aggregated/transaction/country/india/state/karnataka/2018/1.json
karnataka,Karnataka,2018,2,2018-04-01,P2P,6502018,26632557460.1444,data/aggregated/transaction/country/india/state/karnataka/2018/2.json
karnataka,Karnataka,2018,2,2018-04-01,Retail,8777546,3013482857.3914433,data/aggregated/transaction/country/india/state/karnataka/2018/2.json
karnataka,Karnataka,2018,2,2018-04-01,Utility,729134,1101378315.2859857,data/aggregated/transaction/country/india/state/karnataka/2018/2.json
karnataka,Karnataka,2018,3,2018-07-01,P2P,10890904,38757903782.29774,data/aggregated/transaction/country/india/state/karnataka/2018/3.json
karnataka,Karnataka,2018,3,2018-07-01,Retail,11393430,3678831191.460791,data/aggregated/transaction/country/india/state/karnataka/2018/3.json
karnataka,Karnataka,2018,3,2018-07-01,Utility,1117158,1452236433.0351505,data/aggregated/transaction/country/india/state/karnataka/2018/3.json
karnataka,Karnataka,2018,4,2018-10-01,P2P,18845529,58631419033.695496,data/aggregated/transaction/country/india/state/karnataka/2018/4.json
karnataka,Karnataka,2018,4,2018-10-01,Utility,1551206,2108753311.7154806,data/aggregated/transaction/country/india/state/karnataka/2018/4.json
karnataka,Karnataka,2018,4,2018-10-01,Retail,22411453,7043412222.776183,data/aggregated/transaction/country/india/state/karnataka/2018/4.json
karnataka,Karnataka,2019,1,2019-01-01,P2P,42558665,100939152154.64288,data/aggregated/transaction/country/india/state/karnataka/2019/1.json
karnataka,Karnataka,2019,1,2019-01-01,Retail,39499009,10427230282.954544,data/aggregated/transaction/country/india/state/karnataka/2019/1.json
karnataka,Karnataka,2019,1,2019-01-01,Utility,2599376,3343238698.6409483,data/aggregated/transaction/country/india/state/karnataka/2019/1.json
karnataka,Karnataka,2019,2,2019-04-01,P2P,51792667,147216882406.72,data/aggregated/transaction/country/india/state/karnataka/2019/2.json
karnataka,Karnataka,2019,2,2019-04-01,Retail,64951290,16878692098.29963,data/aggregated/transaction/country/india/state/karnataka/2019/2.json
karnataka,Karnataka,2019,2,2019-04-01,Utility,2874388,4669386014.141505,data/aggregated/transaction/country/india/state/karnataka/2019/2.json
karnataka,Karnataka,2019,3,2019-07-01,P2P,70653459,190233183871.3587,data/aggregated/transaction/country/india/state/karnataka/2019/3.json
karnataka,Karnataka,2019,3,2019-07-01,Retail,103434009,24341795397.665413,data/aggregated/transaction/country/india/state/karnataka/2019/3.json
karnataka,Karnataka,2019,3,2019-07-01,Utility,5680029,8353043881.388073,data/aggregated/transaction/country/india/state/karnataka/2019/3.json
karnataka,Karnataka,2019,4,2019-10-01,Retail,136538824,33194487631.969315,data/aggregated/transaction/country/india/state/karnataka/2019/4.json
karnataka,Karnataka,2019,4,2019-10-01,Utility,11671731,12640628622.287283,data/aggregated/transaction/country/india/state/karnataka/2019/4.json
karnataka,Karnataka,2019,4,2019-10-01,P2P,97978867,260611801526.41092,data/aggregated/transaction/country/india/state/karnataka/2019/4.json
karnataka,Karnataka,2020,1,2020-01-01,P2P,104854727,308585539654.80286,data/aggregated/transaction/country/india/state/karnataka/2020/1.json
karnataka,Karnataka,2020,1,2020-01-01,Retail,155213652,41598831604.94139,data/aggregated/transaction/country/india/state/karnataka/2020/1.json
karnataka,Karnataka,2020,1,2020-01-01,Utility,18130058,15359753248.801159,data/aggregated/transaction/country/india/state/karnataka/2020/1.json
karnataka,Karnataka,2020,2,2020-04-01,P2P,83140160,268254408737.95404,data/aggregated/transaction/country/india/state/karnataka/2020/2.json
karnataka,Karnataka,2020,2,2020-04-01,Retail,106019637,41291029776.71617,data/aggregated/transaction/country/india/state/karnataka/2020/2.json
karnataka,Karnataka,2020,2,2020-04-01,Utility,23392132,13778556705.469742,data/aggregated/transaction/country/india/state/karnataka/2020/2.json
karnataka,Karnataka,2020,3,2020-07-01,P2P,121005509,395353098176.2494,data/aggregated/transaction/country/india/state/karnataka/2020/3.json
karnataka,Karnataka,2020,3,2020-07-01,Retail,155688887,63601811973.7056,data/aggregated/transaction/country/india/state/karnataka/2020/3.json
karnataka,Karnataka,2020,3,2020-07-01,Utility,24301811,16991255891.896965,data/aggregated/transaction/country/india/state/karnataka/2020/3.json
karnataka,Karnataka,2020,4,2020-10-01,P2P,166354896,536532910984.52234,data/aggregated/transaction/country/india/state/karnataka/2020/4.json
karnataka,Karnataka,2020,4,2020-10-01,Utility,30443681,22641562139.047546,data/aggregated/transaction/country/india/state/karnataka/2020/4.json
karnataka,Karnataka,2020,4,2020-10-01,Retail,232139007,97655206265.80232,data/aggregated/transaction/country/india/state/karnataka/2020/4.json
karnataka,Karnataka,2021,1,2021-01-01,P2P,189767892,607317559594.7719,data/aggregated/transaction/country/india/state/karnataka/2021/1.json
karnataka,Karnataka,2021,1,2021-01-01,Retail,278444938,115050862349.5914,data/aggregated/transaction/country/india/state/karnataka/2021/1.json
karnataka,Karnataka,2021,1,2021-01-01,Utility,53754469,30463372685.23238,data/aggregated/transaction/country/india/state/karnataka/2021/1.json
karnataka,Karnataka,2021,2,2021-04-01,Utility,73595718,35527492316.11105,data/aggregated/transaction/country/india/state/karnataka/2021/2.json
karnataka,Karnataka,2021,2,2021-04-01,P2P,213932224,674745371822.0342,data/aggregated/transaction/country/india/state/karnataka/2021/2.json
karnataka,Karnataka,2021,2,2021-04-01,Retail,240282738,120885766150.57797,data/aggregated/transaction/country/india/state/karnataka/2021/2.json
karnataka,Karnataka,2021,3,2021-07-01,P2P,284775729,895644769935.8502,data/aggregated/transaction/country/india/state/karnataka/2021/3.json
karnataka,Karnataka,2021,3,2021-07-01,Retail,382783587,183352768991.64868,data/aggregated/transaction/country/india/state/karnataka/2021/3.json
karnataka,Karnataka,2021,3,2021-07-01,Utility,79090457,42939998182.6559,data/aggregated/transaction/country/india/state/karnataka/2021/3.json
karnataka,Karnataka,2021,4,2021-10-01,Retail,428409513,204014675773.16504,data/aggregated/transaction/country/india/state/karnataka/2021/4.json
karnataka,Karnataka,2021,4,2021-10-01,Utility,73377637,44583546819.853714,data/aggregated/transaction/country/india/state/karnataka/2021/4.json
karnataka,Karnataka,2021,4,2021-10-01,P2P,299544336,933862092677.0818,data/aggregated/transaction/country/india/state/karnataka/2021/4.json
karnataka,Karnataka,2022,1,2022-01-01,P2P,378524434,1209246269990.4626,data/aggregated/transaction/country/india/state/karnataka/2022/1.json
karnataka,Karnataka,2022,1,2022-01-01,Retail,573122892,263803359476.2658,data/aggregated/transaction/country/india/state/karnataka/2022/1.json
karnataka,Karnataka,2022,1,2022-01-01,Utility,84078680,53582746372.095215,data/aggregated/transaction/country/india/state/karnataka/2022/1.json
karnataka,Karnataka,2022,2,2022-04-01,P2P,438454375,1422397939690.901,data/aggregated/transaction/country/india/state/karnataka/2022/2.json
karnataka,Karnataka,2022,2,2022-04-01,Retail,722776073,342019475659.15704,data/aggregated/transaction/country/india/state/karnataka/2022/2.json
karnataka,Karnataka,2022,2,2022-04-01,Utility,100400772,63681187583.16513,data/aggregated/transaction/country/india/state/karnataka/2022/2.json
karnataka,Karnataka,2022,3,2022-07-01,P2P,506236100,1563855515774.1978,data/aggregated/transaction/country/india/state/karnataka/2022/3.json
karnataka,Karnataka,2022,3,2022-07-01,Retail,878792459,394220882542.77075,data/aggregated/transaction/country/india/state/karnataka/2022/3.json
