date,year,month,quarter,payment_mode,volume_lakh,value_crore,source_resource_id
2022-11-18,2022,11,Q4,UPI,2415.23,36774.04,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-19,2022,11,Q4,IMPS,150.26,13630.26,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-19,2022,11,Q4,NFS_ATM_CASH_WITHDRAWAL,106.16,4242.41,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-19,2022,11,Q4,UPI,2435.64,36893.0,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-20,2022,11,Q4,IMPS,139.62,8742.04,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-20,2022,11,Q4,NFS_ATM_CASH_WITHDRAWAL,101.56,3670.34,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-20,2022,11,Q4,UPI,2391.96,30141.8,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-21,2022,11,Q4,IMPS,154.76,15592.31,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-21,2022,11,Q4,NFS_ATM_CASH_WITHDRAWAL,102.82,4054.6,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-21,2022,11,Q4,UPI,2265.49,37029.58,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-22,2022,11,Q4,IMPS,154.07,15061.51,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-22,2022,11,Q4,NFS_ATM_CASH_WITHDRAWAL,97.82,3867.33,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-22,2022,11,Q4,UPI,2420.5,38450.98,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-23,2022,11,Q4,IMPS,149.5,14798.99,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-23,2022,11,Q4,NFS_ATM_CASH_WITHDRAWAL,97.99,3819.14,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-23,2022,11,Q4,UPI,2411.47,37158.59,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-24,2022,11,Q4,IMPS,147.01,14828.14,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-24,2022,11,Q4,NFS_ATM_CASH_WITHDRAWAL,96.57,3776.19,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-24,2022,11,Q4,UPI,2390.62,37188.36,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-25,2022,11,Q4,IMPS,149.28,15274.68,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-25,2022,11,Q4,NFS_ATM_CASH_WITHDRAWAL,99.98,3924.01,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-25,2022,11,Q4,UPI,2413.07,37146.94,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-26,2022,11,Q4,IMPS,144.48,12694.56,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-26,2022,11,Q4,NFS_ATM_CASH_WITHDRAWAL,102.7,4085.97,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-26,2022,11,Q4,UPI,2414.45,35261.16,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-27,2022,11,Q4,IMPS,128.09,8406.01,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-27,2022,11,Q4,NFS_ATM_CASH_WITHDRAWAL,95.6,3387.38,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-27,2022,11,Q4,UPI,2341.36,27955.44,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-28,2022,11,Q4,IMPS,151.96,16270.02,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-28,2022,11,Q4,NFS_ATM_CASH_WITHDRAWAL,97.17,3852.25,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-28,2022,11,Q4,UPI,2359.87,38785.39,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-29,2022,11,Q4,IMPS,154.04,17071.38,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-29,2022,11,Q4,NFS_ATM_CASH_WITHDRAWAL,97.02,3927.57,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-29,2022,11,Q4,UPI,2389.6,39732.24,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-30,2022,11,Q4,IMPS,172.0,21267.86,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-30,2022,11,Q4,NFS_ATM_CASH_WITHDRAWAL,112.56,4914.64,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-11-30,2022,11,Q4,UPI,2573.19,50047.55,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-01,2022,12,Q4,IMPS,187.89,21555.09,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-01,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,123.93,5726.1,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-01,2022,12,Q4,UPI,2692.15,53457.06,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-02,2022,12,Q4,IMPS,171.12,18952.15,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-02,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,122.48,5555.82,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-02,2022,12,Q4,UPI,2660.28,48531.22,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-03,2022,12,Q4,IMPS,162.51,16969.37,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-03,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,123.69,5568.54,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-03,2022,12,Q4,UPI,2641.04,46558.2,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-04,2022,12,Q4,IMPS,152.83,11664.61,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-04,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,111.32,4496.86,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-04,2022,12,Q4,UPI,2524.83,37265.1,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-05,2022,12,Q4,IMPS,173.74,18986.45,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-05,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,116.18,5113.48,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-05,2022,12,Q4,UPI,2630.16,50169.23,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-06,2022,12,Q4,IMPS,163.02,17479.7,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-06,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,114.43,5002.0,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-06,2022,12,Q4,UPI,2571.41,46197.13,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-07,2022,12,Q4,IMPS,168.16,18218.81,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-07,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,119.7,5243.09,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-07,2022,12,Q4,UPI,2583.98,46284.96,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-08,2022,12,Q4,IMPS,158.65,16742.35,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-08,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,117.31,5112.15,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-08,2022,12,Q4,UPI,2514.95,43719.07,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-09,2022,12,Q4,IMPS,156.49,16514.97,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-09,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,114.3,4935.9,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-09,2022,12,Q4,UPI,2488.63,42421.34,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-10,2022,12,Q4,IMPS,155.54,14352.96,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-10,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,117.5,5120.32,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-10,2022,12,Q4,UPI,2537.77,41177.7,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-11,2022,12,Q4,IMPS,141.76,9666.14,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-11,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,99.88,3926.97,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-11,2022,12,Q4,UPI,2508.37,33518.33,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-12,2022,12,Q4,IMPS,164.97,17789.84,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-12,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,114.66,4904.43,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-12,2022,12,Q4,UPI,2539.09,45151.66,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-13,2022,12,Q4,IMPS,162.92,17218.99,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-13,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,112.45,4763.39,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-13,2022,12,Q4,UPI,2557.97,43440.05,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-14,2022,12,Q4,IMPS,159.31,16732.37,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-14,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,110.89,4618.03,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-14,2022,12,Q4,UPI,2598.34,42458.09,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-15,2022,12,Q4,IMPS,158.59,16602.58,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-15,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,108.92,4517.05,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-15,2022,12,Q4,UPI,2561.41,42710.62,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-16,2022,12,Q4,IMPS,156.26,15298.28,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-16,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,105.2,4248.64,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-16,2022,12,Q4,UPI,2517.51,39520.11,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-17,2022,12,Q4,IMPS,143.45,13067.87,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-17,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,109.36,4397.73,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-17,2022,12,Q4,UPI,2488.37,37570.68,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-18,2022,12,Q4,IMPS,137.27,8958.91,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-18,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,101.75,3663.58,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-18,2022,12,Q4,UPI,2412.75,29305.27,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-19,2022,12,Q4,IMPS,158.28,16001.88,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-19,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,103.76,4154.16,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-19,2022,12,Q4,UPI,2502.76,40811.37,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-20,2022,12,Q4,IMPS,155.89,15884.71,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-20,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,101.09,4054.81,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-20,2022,12,Q4,UPI,2496.62,41271.64,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-21,2022,12,Q4,IMPS,152.98,15780.02,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-21,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,100.19,3967.25,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-21,2022,12,Q4,UPI,2494.94,40183.79,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-22,2022,12,Q4,IMPS,149.28,15095.54,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-22,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,99.15,3896.1,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-22,2022,12,Q4,UPI,2473.99,39160.3,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-23,2022,12,Q4,IMPS,153.11,15827.95,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-23,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,100.81,3935.49,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-23,2022,12,Q4,UPI,2477.96,38502.18,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-24,2022,12,Q4,IMPS,148.01,12856.18,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-24,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,105.27,4148.54,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-24,2022,12,Q4,UPI,2471.85,36227.07,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-25,2022,12,Q4,IMPS,126.54,8018.64,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-25,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,91.95,3207.56,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-25,2022,12,Q4,UPI,2331.58,28116.81,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-26,2022,12,Q4,IMPS,151.85,15484.28,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-26,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,96.71,3815.51,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-26,2022,12,Q4,UPI,2430.6,39846.63,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-27,2022,12,Q4,IMPS,155.34,15870.07,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-27,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,95.23,3753.01,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-27,2022,12,Q4,UPI,2409.22,38765.65,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-28,2022,12,Q4,IMPS,152.39,15836.36,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-28,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,97.48,3849.23,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-28,2022,12,Q4,UPI,2405.09,38372.59,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-29,2022,12,Q4,IMPS,149.9,16131.92,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-29,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,96.86,3860.15,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-29,2022,12,Q4,UPI,2446.72,39919.76,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-30,2022,12,Q4,IMPS,161.87,18731.21,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-30,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,107.6,4497.32,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-30,2022,12,Q4,UPI,2553.91,44912.73,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-31,2022,12,Q4,IMPS,168.45,18261.93,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-31,2022,12,Q4,NFS_ATM_CASH_WITHDRAWAL,134.68,5590.32,1f9367ac-01b0-4c82-83a1-4069d4340667
2022-12-31,2022,12,Q4,UPI,2764.7,46424.52,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-01,2023,1,Q1,IMPS,138.42,11098.21,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-01,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,105.35,3950.91,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-01,2023,1,Q1,UPI,2577.99,35576.8,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-02,2023,1,Q1,IMPS,173.69,19862.41,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-02,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,118.04,5301.06,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-02,2023,1,Q1,UPI,2641.16,50488.22,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-03,2023,1,Q1,IMPS,168.36,18786.8,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-03,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,114.98,5142.83,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-03,2023,1,Q1,UPI,2616.09,47767.96,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-04,2023,1,Q1,IMPS,173.58,19098.43,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-04,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,113.87,5030.44,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-04,2023,1,Q1,UPI,2664.12,50171.67,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-05,2023,1,Q1,IMPS,167.58,18526.18,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-05,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,112.43,4922.41,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-05,2023,1,Q1,UPI,2680.05,48732.35,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-06,2023,1,Q1,IMPS,164.75,17630.18,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-06,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,111.36,4806.66,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-06,2023,1,Q1,UPI,2618.33,45665.71,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-07,2023,1,Q1,IMPS,161.46,16488.74,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-07,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,120.54,5310.78,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-07,2023,1,Q1,UPI,2721.27,46858.16,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-08,2023,1,Q1,IMPS,135.9,9982.54,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-08,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,115.72,4674.12,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-08,2023,1,Q1,UPI,2607.93,36760.43,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-09,2023,1,Q1,IMPS,167.05,18361.43,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-09,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,117.38,5122.35,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-09,2023,1,Q1,UPI,2683.52,50045.65,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-10,2023,1,Q1,IMPS,166.45,17811.59,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-10,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,118.49,5199.34,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-10,2023,1,Q1,UPI,2703.84,48440.96,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-11,2023,1,Q1,IMPS,164.46,17037.57,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-11,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,118.37,5130.1,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-11,2023,1,Q1,UPI,2703.8,46672.56,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-12,2023,1,Q1,IMPS,159.87,16419.23,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-12,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,116.01,4969.38,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-12,2023,1,Q1,UPI,2708.92,45229.12,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-13,2023,1,Q1,IMPS,162.76,16337.78,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-13,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,122.23,5109.71,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-13,2023,1,Q1,UPI,2732.44,43782.2,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-14,2023,1,Q1,IMPS,153.32,12471.55,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-14,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,115.71,4702.44,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-14,2023,1,Q1,UPI,2634.47,37799.6,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-15,2023,1,Q1,IMPS,124.8,8443.29,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-15,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,95.83,3574.44,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-15,2023,1,Q1,UPI,2420.19,30014.56,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-16,2023,1,Q1,IMPS,147.55,14914.39,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-16,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,102.36,4135.72,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-16,2023,1,Q1,UPI,2498.19,40226.62,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-17,2023,1,Q1,IMPS,144.94,14581.54,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-17,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,102.07,4095.95,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-17,2023,1,Q1,UPI,2490.53,39728.11,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-18,2023,1,Q1,IMPS,147.55,15123.78,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-18,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,102.47,4151.01,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-18,2023,1,Q1,UPI,2578.91,41137.76,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-19,2023,1,Q1,IMPS,148.99,15398.52,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-19,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,99.76,4029.25,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-19,2023,1,Q1,UPI,2545.27,40937.69,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-20,2023,1,Q1,IMPS,151.38,15421.37,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-20,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,99.94,4028.5,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-20,2023,1,Q1,UPI,2608.3,41418.89,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-21,2023,1,Q1,IMPS,148.51,14399.57,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-21,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,103.08,4142.72,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-21,2023,1,Q1,UPI,2647.35,39750.27,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-22,2023,1,Q1,IMPS,134.99,9156.37,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-22,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,96.84,3507.21,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-22,2023,1,Q1,UPI,2521.35,31046.89,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-23,2023,1,Q1,IMPS,155.32,16219.36,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-23,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,99.63,3988.88,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-23,2023,1,Q1,UPI,2562.8,41835.44,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-24,2023,1,Q1,IMPS,153.86,15894.21,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-24,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,96.34,3864.32,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-24,2023,1,Q1,UPI,2573.81,40626.95,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-25,2023,1,Q1,IMPS,157.55,16843.32,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-25,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,105.88,4192.69,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-25,2023,1,Q1,UPI,2624.85,42730.7,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-26,2023,1,Q1,IMPS,130.78,10235.4,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-26,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,90.88,3314.81,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-26,2023,1,Q1,UPI,2410.42,31062.8,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-27,2023,1,Q1,IMPS,142.51,16230.83,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-27,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,96.43,3830.36,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-27,2023,1,Q1,UPI,2528.8,40158.06,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-28,2023,1,Q1,IMPS,143.46,13529.15,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-28,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,99.09,3979.31,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-28,2023,1,Q1,UPI,2468.1,36651.22,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-29,2023,1,Q1,IMPS,124.39,9109.13,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-29,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,89.24,3197.86,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-29,2023,1,Q1,UPI,2425.11,29669.35,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-30,2023,1,Q1,IMPS,157.51,18961.05,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-30,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,97.18,3969.09,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-30,2023,1,Q1,UPI,2507.01,44557.68,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-31,2023,1,Q1,IMPS,173.34,23117.55,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-31,2023,1,Q1,NFS_ATM_CASH_WITHDRAWAL,111.21,4918.47,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-01-31,2023,1,Q1,UPI,2680.96,53514.4,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-02-01,2023,2,Q1,IMPS,186.95,23409.97,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-02-01,2023,2,Q1,NFS_ATM_CASH_WITHDRAWAL,124.67,5795.36,1f9367ac-01b0-4c82-83a1-4069d4340667
2023-02-01,2023,2,Q1,UPI,2889.81,58075.13,1f9367ac-01b0-4c82-83a1-4069d4340667
