state_slug,state_name,year,population_persons,source_state_or_aggregation,source_table,source_date_basis,source_url,method_note
kerala,Kerala,2016,34578000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2017,34761000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2018,34943000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2019,35125000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2020,35307000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2021,35489000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2022,35633000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2023,35776000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2024,35920000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2025,36063000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2026,36207000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2027,36304000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2028,36402000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2029,36499000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2030,36597000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2031,36695000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2032,36746000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2033,36796000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2034,36847000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2035,36898000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
kerala,Kerala,2036,36949000,Kerala,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2011,274000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2012,277000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2013,279000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2014,282000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2015,285000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2016,287000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2017,289000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2018,291000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2019,293000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2020,295000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2021,297000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2022,299000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2023,300000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2024,302000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2025,304000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2026,305000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2027,306000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2028,308000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2029,309000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2030,310000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2031,312000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2032,312000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2033,313000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2034,314000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2035,315000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
ladakh,Ladakh,2036,316000,Ladakh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2011,64000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2012,65000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2013,65000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2014,66000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2015,66000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2016,67000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2017,67000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2018,67000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2019,68000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2020,68000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2021,68000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2022,68000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2023,69000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2024,69000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2025,69000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2026,70000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2027,70000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2028,70000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2029,70000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2030,70000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2031,71000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2032,71000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2033,71000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2034,71000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2035,71000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
lakshadweep,Lakshadweep,2036,71000,Lakshadweep,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2011,72627000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2012,73863000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2013,75099000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2014,76334000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2015,77570000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2016,78806000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2017,79948000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2018,81090000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2019,82232000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2020,83374000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2021,84516000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2022,85548000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2023,86579000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2024,87610000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2025,88641000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2026,89673000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2027,90549000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2028,91426000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2029,92303000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2030,93180000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2031,94057000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2032,94806000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2033,95556000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2034,96305000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2035,97055000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
madhya-pradesh,Madhya Pradesh,2036,97804000,Madhya Pradesh,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
maharashtra,Maharashtra,2011,112374000,Maharashtra,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
maharashtra,Maharashtra,2012,113645000,Maharashtra,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
maharashtra,Maharashtra,2013,114915000,Maharashtra,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
maharashtra,Maharashtra,2014,116186000,Maharashtra,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
maharashtra,Maharashtra,2015,117456000,Maharashtra,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
maharashtra,Maharashtra,2016,118727000,Maharashtra,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
maharashtra,Maharashtra,2017,119869000,Maharashtra,Table 8: projected total population by sex as on 1 March,1 March of each calendar year,https://nhm.gov.in/New_Updates_2018/Report_Population_Projection_2019.pdf,Dadra & Nagar Haveli and Daman & Diu are summed to match the merged PhonePe geography.
